# 3d layout of every node in the WeakC4 graph.
# Format: one line per node: position,x,y,z. The root's position is empty.

,0.0,0.0,0.0
4265626644422,140.2230593677366,9.256144036859572,140.5430273897635
42656266444221,140.13218484396123,-4.721293055488431,144.25263668514043
42656266444222,135.94150961366478,-6.123217591482983,145.0148069129191
42656266444223,137.94824041887162,-5.0339839070894605,148.59021391773743
42656266444224,138.51916629362393,2.6573233244189334,143.8701776980333
42656266444225,140.78616285930917,-1.2449587050237931,150.12533237710022
42656266444226,133.09670743230794,-3.3258634842988553,147.36057994800808
42656266444227,135.08506821746846,-0.8276741721117717,149.68050614302948
426562664443,137.72760271281282,0.11600442128402283,136.1779399489007
426562664444,131.07803401748833,-2.1582418926807865,139.33944647928266
426562664445,136.60849221336713,4.247151842236526,139.4197919136082
4265626644455,139.44529551729454,4.923619946522411,143.24811964045904
42656266444557,143.274431209819,7.567737608979166,145.28810685751787
426562664445575,137.80177338502034,-2.166849367846173,148.24581564246583
4265626644455751,143.8253768354604,10.71722221777238,142.27229215658681
4265626644455752,146.0459240765738,3.956166304932445,152.36267376184026
4265626644455753,146.54563558011048,8.169108769188565,150.55316100077465
4265626644455754,149.96886804718565,10.555775325310249,151.52091662920617
4265626644455755,146.44677660843416,11.76429489630278,149.52949016053782
4265626644455756,144.35016372362307,12.169130442062976,146.95253513049232
4265626644455757,149.3848731023355,8.124546263972622,146.25576637734935
426562664446,131.77085210915888,5.482336415826843,140.07092937727904
426562664447,130.81028335063826,-2.49204002463021,139.3354060642522
4265626645,126.7406358950385,-4.958406984437386,131.29600956613828
4265626646,119.38251687179233,-0.19089811103290832,128.24896150199052
4265626647,126.78169749050576,-4.7191164651563176,131.20590189030816
426563,109.52272890430874,-8.008000993800033,89.85423697618991
426564,115.79175549904768,-18.402656044185285,119.10619168746544
4265646,122.21855615045308,-29.929193815564084,128.5428780619939
42656466,128.02050573617367,-40.99801784004428,138.96031971134133
426564664,136.34416832435699,-45.51015183856652,137.33562918415555
4265646641,137.15793877597122,-51.181001954898846,148.53707701018243
42656466414,129.70712274059665,-51.80923737848429,156.15547822137805
426564664141,135.99868086381036,-47.8889537295239,151.98530945324498
426564664142,140.13500102677295,-51.74067985535327,151.23550617206382
426564664144,139.3129650013814,-48.378706459732555,150.1791096377868
426564664145,139.20930710940817,-51.27586031340661,155.42740132404958
426564664146,135.93517892286226,-56.62591137444427,147.08463398108844
426564664147,135.4620050183305,-57.836101228993364,154.57190983584985
4265646642,136.92371573046242,-54.02659557495682,147.5061730294663
42656466424,143.73630900669306,-57.15655657679789,149.99223698660015
426564664242,143.68528230661178,-57.42544322312556,150.1330200132341
4265646642422,131.27061390495385,-53.88950490140968,150.23446694604672
42656466424221,146.836320537109,-63.333556706916866,151.99826621647435
42656466424222,147.7300279724029,-60.0299566875984,155.4534313931161
42656466424223,149.0693610871631,-56.018050494413146,153.68987442175387
42656466424224,150.51232704982732,-56.706308717027376,149.93028042583958
42656466424225,147.3682490331618,-61.164071823382926,147.4966426036113
42656466424226,150.40673053933267,-60.69014602546877,149.10164095979346
42656466424227,150.56234839341116,-60.75035803792406,152.94377063932436
426564664244,142.83923331888647,-57.15698722569783,150.12152332899328
426564664245,143.34185345372268,-57.31915396638924,150.07097009913375
426564664246,134.68421676572714,-58.82298620523818,147.33381279270935
4265646643,131.92347119899745,-52.91540481400986,151.3318271325822
426564664341,131.1269929753701,-51.86449892194081,155.32408481715945
426564664342,134.1497325781364,-53.715494245885374,152.21875648545662
4265646644,142.8809588110311,-64.48887335236418,160.23132455331813
42656466442,150.4058341317114,-74.28122785630981,169.46514211752293
426564664421,150.28160952915013,-73.93548388718519,169.44263260499042
426564664422,152.5851858163141,-73.27182464189028,177.19748204347798
4265646644222,154.65323838368525,-87.07654173524976,167.53001442742072
42656466442221,153.96375879579742,-70.06765525187576,179.04625946962847
42656466442222,155.96580529121053,-72.5728671946985,182.03820482383225
42656466442223,154.25365141813754,-76.70739314647085,183.46086472314278
42656466442224,155.8598928671736,-72.22299176465484,177.41450096576392
42656466442225,152.30449900880788,-71.99995099914034,182.51263802653304
42656466442226,149.76972671006277,-72.38623402361786,180.08099606946288
42656466442227,155.2609686461775,-80.09646017492472,180.24188714515088
426564664423,151.81785256601103,-79.1557035744396,176.28710673814663
426564664424,159.58384253480145,-87.81701258883635,184.3112939827232
426564664425,150.5681623881121,-74.23456662749561,169.3744305007598
426564664426,150.31236029248905,-74.32597210534156,169.27721794997234
426564664427,153.3267589647986,-81.73950802811216,172.6123772010948
4265646645,130.16809538131693,-48.98515959526822,139.7074578800119
4265646646,133.44286634162384,-57.53350456858116,147.12737772973338
4265646647,132.66979338648792,-57.41747044823028,152.30489128093305
426564664742,134.41527939618183,-58.989680543457695,153.6490299523782
426565,111.74788022369067,-12.781016237267757,111.10692960459274
4265656,113.8829863925293,-19.321435203413433,111.04052723439229
42656566,115.07015727890644,-25.986721812407144,112.18835388243075
426565665,122.82386149391843,-29.33134897057371,114.26127330909043
4265656651,116.88490301066041,-36.59731686167379,116.50810074985522
4265656652,117.12762422054402,-35.104134353621234,107.59029599604764
4265656653,114.7541849533034,-30.25735836660506,103.71183419082605
4265656654,123.65446744147214,-39.51519727881793,124.10571765083486
42656566544,120.05963355326594,-31.766805449280973,117.69986489118621
426565665441,128.7056803070124,-41.22058987488096,133.74947962905455
426565665442,131.12932479363272,-43.46797653899724,130.62379360183309
426565665443,125.44365131542015,-46.63713965340212,130.7467830400842
426565665444,130.09668341478323,-44.72199308510819,134.94673300288605
426565665445,124.94889425682598,-44.01387529758384,134.53123233252143
426565665446,130.04234740059363,-46.939946500593805,130.19372141996251
426565665447,127.6077621305023,-47.69841810166391,133.71328977587774
4265656655,122.51122977074753,-29.554680578649506,114.26010408653293
4265656656,117.32913994243798,-30.34000162307546,107.44904175791612
4265656657,117.97225454110851,-32.22391704626872,118.731644760971
426566,110.79856781871074,-7.138840024490884,129.2731643556968
4265664,111.18748620860501,-8.852713400112602,142.64550924497615
42656641,112.28075995710591,-3.484060880930136,153.21978008542158
42656642,110.95679882633007,-3.114118259526892,150.02531200885335
42656643,111.28000214650584,-8.639412943726418,143.1354973693694
42656644,109.90404994507377,-3.6572811541403096,154.95823525556662
426566444,115.70912128644373,-11.527009629165306,157.04291248564402
4265664441,108.94791039509202,0.036173519538680254,161.36662267075462
4265664442,112.21193683370832,-7.928654757056527,158.164046853651
4265664443,104.59275884427703,-5.353732798414241,157.69803949624736
4265664444,104.33520844724752,-3.7195557382749325,160.9914796632975
4265664445,110.00083974384405,-4.4415933463507065,163.45472536643535
4265664446,107.90615069490131,-0.14427838811886046,157.43057523023052
4265664447,106.73195185143061,-3.4705704826119352,164.47807999588835
42656644476,110.2708360248599,-5.1025065527745985,155.93288072806348
426566444761,102.15834118380843,-3.3538503447261276,166.31385321910074
426566444762,102.05863891883038,-2.856162395546627,169.83268073865767
426566444763,104.9298289535041,-7.644446725940716,169.60642769634802
426566444764,109.80914354697451,-4.287524503749595,169.1316144261959
426566444765,107.9756426018434,-3.146342662799329,171.88481030969857
426566444766,106.02572694790368,0.8033505959541891,168.74671920321447
426566444767,104.1118504520658,-2.9834134342190066,173.708811881011
42656645,116.75547541995792,-6.370172944898637,164.33942427901184
426566454,119.94143330366724,-6.0836779855499055,178.3228497469684
4265664544,123.00603833436809,-5.643395028259605,192.2186247747772
42656645446,128.38670691752003,-5.948433510714471,201.47891997055456
426566454461,122.2025674768573,-4.489639094952869,207.59913489991294
